Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,HIVE-18250,13123584,CBO gets turned off with duplicates in RR error,jcamacho,ashutoshc,Major,Closed,Fixed,07/Dec/17 23:31,27/Feb/24 22:23,
Bug,HIVE-17829,13110206,ArrayIndexOutOfBoundsException - HBASE-backed tables with Avro schema in Hive2,anishek,chiran54321,Critical,Closed,Fixed,18/Oct/17 06:02,27/Jul/18 05:13,
Bug,HIVE-17664,13106481,Refactor and add new tests,jcamacho,jcamacho,Major,Closed,Fixed,02/Oct/17 17:02,27/Feb/24 22:13,
Bug,HIVE-17659,13106176,get_token thrift call fails for DBTokenStore in remote HMS mode,vihangk1,vihangk1,Major,Closed,Fixed,30/Sep/17 00:01,22/May/18 23:16,
Bug,HIVE-17460,13100030,`insert overwrite` should support table schema evolution (e.g. add columns),debugger87,debugger87,Major,Closed,Not A Problem,06/Sep/17 04:40,22/May/18 23:16,
Bug,HIVE-17429,13099317,Hive JDBC doesn't return rows when querying Impala,zamsden,zamsden,Major,Closed,Fixed,01/Sep/17 21:19,24/Jun/19 19:31,
Bug,HIVE-17368,13096611,DBTokenStore fails to connect in Kerberos enabled remote HMS environment,vihangk1,vihangk1,Major,Closed,Fixed,22/Aug/17 01:27,22/May/18 23:13,
Bug,HIVE-17279,13093387,spark/bin/beeline throws Unknown column 'A0.IS_REWRITE_ENABLED' in 'field list',,__saurab,Major,Resolved,Invalid,09/Aug/17 07:33,09/Aug/17 07:40,
Bug,HIVE-16421,13063334,Runtime filtering breaks user-level explain,pxiong,pxiong,Major,Closed,Fixed,11/Apr/17 23:02,23/May/18 00:00,
Bug,HIVE-16385,13061826,StatsNoJobTask could exit early before all partitions have been processed,csun,csun,Major,Closed,Fixed,05/Apr/17 18:06,23/May/18 00:00,
Bug,HIVE-16287,13058721,Alter table partition rename with location - moves partition back to hive warehouse,vihangk1,ying1,Minor,Closed,Fixed,23/Mar/17 20:34,22/May/18 23:58,
Bug,HIVE-16274,13058017,Support tuning of NDV of columns using lower/upper bounds,pxiong,pxiong,Major,Resolved,Fixed,21/Mar/17 22:00,26/Mar/17 07:53,
Bug,HIVE-16163,13049815,Remove unnecessary parentheses in HiveParser,pxiong,pxiong,Major,Resolved,Fixed,10/Mar/17 00:06,21/Jul/17 18:46,
Bug,HIVE-15995,13044819,Syncing metastore table with serde schema,szita,michal.ferlinski,Major,Closed,Fixed,21/Feb/17 11:58,23/May/18 00:00,
Bug,HIVE-15903,13042771,Compute table stats when user computes column stats,pxiong,pxiong,Major,Resolved,Fixed,14/Feb/17 02:30,21/Jul/17 18:36,
Bug,HIVE-15902,13042769,Select query involving date throwing Hive 2 Internal error: unsupported conversion from type: date,jdere,asreekumar,Major,Closed,Fixed,14/Feb/17 02:16,25/Jul/17 20:05,
Bug,HIVE-15862,13041692,"beeline always have a warning ""Hive does not support autoCommit=false""",yangfang,yangfang,Major,Resolved,Fixed,09/Feb/17 13:00,14/Nov/17 21:55,
Bug,HIVE-15769,13039247,Support view creation in CBO,pxiong,pxiong,Major,Closed,Fixed,31/Jan/17 17:55,25/Jul/17 20:05,
Bug,HIVE-15752,13038947,MSCK should add output WriteEntity for table in semantic analysis,thejas,thejas,Major,Closed,Fixed,30/Jan/17 17:46,25/Jul/17 20:05,
Bug,HIVE-15646,13035408,Column level lineage is not available for table Views,pxiong,pxiong,Major,Closed,Fixed,17/Jan/17 06:48,25/Jul/17 20:05,
Bug,HIVE-15552,13032552,Unable to coalesce DATE and TIMESTAMP types,jcamacho,the6campbells,Critical,Closed,Fixed,06/Jan/17 13:55,27/Feb/24 22:23,
Bug,HIVE-15531,13031651,Hive breaks Hadoop commons logging with log4j2,dhiraj.kumar,dhiraj.kumar,Minor,Resolved,Won't Fix,03/Jan/17 12:44,18/Jan/17 01:03,
Bug,HIVE-15517,13030677,NOT (x <=> y) returns NULL if x or y is NULL,pxiong,abedrintsev,Major,Closed,Fixed,27/Dec/16 11:26,26/Jul/17 00:03,
Bug,HIVE-15498,13030191,sum() over (order by c) should default the windowing spec to RangeBoundarySpec,,aihuaxu,Major,Resolved,Not A Problem,22/Dec/16 17:18,29/Dec/16 01:31,
Bug,HIVE-15443,13028569,"There is a table stored as orc format, it contains a column with the type of array<string>.When each cell of this column contains tens of strings, the queries reported ArrayIndexOutOfBoundsException.",,mortalee,Major,Resolved,Duplicate,16/Dec/16 03:32,16/Dec/16 21:36,
Bug,HIVE-15402,13026877,LAG's PRECEDING does not work.,,ryu_kobayashi,Major,Resolved,Won't Fix,09/Dec/16 05:33,30/Oct/17 23:47,
Bug,HIVE-15355,13025446,Concurrency issues during parallel moveFile due to HDFSUtils.setFullFileStatus,vihangk1,vihangk1,Major,Closed,Fixed,04/Dec/16 21:47,20/Feb/19 11:57,
Bug,HIVE-15329,13024796,NullPointerException might occur when create table,winningalong,winningalong,Major,Resolved,Fixed,01/Dec/16 14:52,21/Jul/17 18:26,
Bug,HIVE-15311,13024258,Analyze column stats should skip non-primitive column types,pxiong,pxiong,Major,Closed,Fixed,29/Nov/16 23:52,26/Jul/17 00:03,
Bug,HIVE-15308,13024208,"Create ACID table failed intermittently: due to Postgres (SQLState=25P02, ErrorCode=0)",ekoifman,ekoifman,Major,Closed,Fixed,29/Nov/16 20:23,26/Jul/17 00:03,
Bug,HIVE-15297,13023875,Hive should not split semicolon within quoted string literals,pxiong,pxiong,Major,Closed,Fixed,28/Nov/16 21:44,26/Jul/17 00:03,
Bug,HIVE-15295,13023857,Fix HCatalog javadoc generation with Java 8,jcamacho,jcamacho,Minor,Closed,Fixed,28/Nov/16 20:51,27/Feb/24 22:24,
Bug,HIVE-15291,13023661,Comparison of timestamp fails if only date part is provided. ,dhiraj.kumar,dhiraj.kumar,Major,Closed,Fixed,28/Nov/16 09:02,26/Jul/17 00:02,
Bug,HIVE-15285,13023342,err info for itests mvn building is not correct,ferhui,ferhui,Major,Resolved,Duplicate,25/Nov/16 09:27,03/Feb/17 08:56,
Bug,HIVE-15267,13022632,Make query length calculation logic more accurate in TxnUtils.needNewQuery(),steveyeom2017,wzheng,Major,Closed,Fixed,22/Nov/16 21:15,22/May/18 23:58,
Bug,HIVE-15257,13022402,remove useless cleanupReaders in OrcEncodedDataReader,ferhui,ferhui,Major,Resolved,Fixed,22/Nov/16 05:59,21/Jul/17 18:26,
Bug,HIVE-15247,13021882,Pass the purge option for drop table to storage handlers,ashutoshc,ashutoshc,Major,Resolved,Fixed,18/Nov/16 23:37,27/Feb/24 22:24,
Bug,HIVE-15239,13021667,hive on spark combine equivalent work get wrong result because of  TS operation compare,lirui,wenli,Major,Resolved,Fixed,18/Nov/16 04:17,21/Jul/17 18:26,
Bug,HIVE-15237,13021630,Propagate Spark job failure to Hive,lirui,xuefuz,Major,Resolved,Fixed,18/Nov/16 00:05,21/Jul/17 18:26,
Bug,HIVE-15234,13021575,Semijoin cardinality estimation can be improved,ashutoshc,ashutoshc,Major,Closed,Fixed,17/Nov/16 20:03,27/Feb/24 22:23,
Bug,HIVE-15190,13020386,Field names are not preserved in ORC files written with ACID,erwaman,erwaman,Critical,Closed,Fixed,13/Nov/16 22:20,21/Oct/22 07:01,
Bug,HIVE-15181,13019981,buildQueryWithINClause didn't properly handle multiples of ConfVars.METASTORE_DIRECT_SQL_MAX_ELEMENTS_IN_CLAUSE,wzheng,wzheng,Critical,Closed,Fixed,10/Nov/16 23:05,08/Dec/16 14:10,
Bug,HIVE-15175,13019761,NOT IN condition is not handled correctly with predicate push down,,tzenmyo,Major,Resolved,Duplicate,10/Nov/16 07:56,11/Nov/16 05:18,
Bug,HIVE-15160,13019314,Can't order by an unselected column,pxiong,pxiong,Major,Closed,Fixed,08/Nov/16 18:42,27/Feb/24 22:23,
Bug,HIVE-15158,13019267,Partition Table With timestamp type on S3 storage --> Error in getting fields from serde.Invalid Field null,,damdr,Major,Resolved,Duplicate,08/Nov/16 16:54,09/Nov/16 09:00,
Bug,HIVE-15155,13019201,Change Hive version shortname to 2.2.0,jcamacho,jcamacho,Minor,Resolved,Fixed,08/Nov/16 13:02,27/Feb/24 22:23,
Bug,HIVE-15123,13017874,LLAP UI: The UI should work even if the cache is disabled,gopalv,gopalv,Major,Closed,Fixed,03/Nov/16 23:38,08/Dec/16 14:09,
Bug,HIVE-15110,13017092,JDBC standalone jar is missing classes from hadoop-commons jar.,,ggregory,Major,Resolved,Duplicate,02/Nov/16 04:50,02/Nov/16 05:58,
Bug,HIVE-15099,13016681,PTFOperator.PTFInvocation didn't properly reset the input partition,wzheng,wzheng,Major,Closed,Fixed,31/Oct/16 18:07,08/Dec/16 14:10,
Bug,HIVE-15096,13016317,hplsql registerUDF conflicts with pom.xml,ferhui,ferhui,Major,Resolved,Fixed,29/Oct/16 03:00,21/Jul/17 18:26,
Bug,HIVE-15090,13016129,Temporary DB failure can stop ExpiredTokenRemover thread,pvary,pvary,Major,Closed,Fixed,28/Oct/16 12:11,08/Dec/16 14:10,
Bug,HIVE-15070,13015428,HIVE-13062 causes the HMS schema upgrade tests to not work,ngangam,ngangam,Major,Closed,Fixed,26/Oct/16 14:11,26/Jul/17 00:03,
Bug,HIVE-15050,13015001,Webhcat fails to start with Syslog appender,,BigDataOrange,Major,Resolved,Fixed,25/Oct/16 07:55,12/Dec/16 10:29,
Bug,HIVE-15035,13014524,Clean up Hive licenses for binary distribution,gates,gates,Blocker,Closed,Fixed,22/Oct/16 22:22,01/Oct/19 22:07,
Bug,HIVE-15030,13014200,Fixes in inference of collation for Tez cost model,jcamacho,jcamacho,Major,Resolved,Fixed,21/Oct/16 12:08,27/Feb/24 22:24,
Bug,HIVE-15029,13014195,Add logic to estimate stats for BETWEEN operator,jcamacho,jcamacho,Major,Closed,Fixed,21/Oct/16 11:29,27/Feb/24 22:24,
Bug,HIVE-14982,13012699,Remove some reserved keywords in Hive 2.2,pxiong,pxiong,Major,Closed,Fixed,16/Oct/16 19:01,26/Jul/17 00:02,
Bug,HIVE-14980,13012644,Minor compaction when triggered simultaniously on the same table/partition deletes data,mahipal.jupalli,mahipal.jupalli,Critical,Resolved,Not A Bug,15/Oct/16 23:00,02/Oct/17 19:21,
Bug,HIVE-14966,13012464,JDBC: Make cookie-auth work in HTTP mode,gopalv,gopalv,Major,Closed,Fixed,14/Oct/16 20:25,26/Jul/17 00:03,
Bug,HIVE-14960,13012382,Improve the stability of TestNotificationListener,kuczoram,kuczoram,Minor,Resolved,Fixed,14/Oct/16 15:16,21/Jul/17 18:12,
Bug,HIVE-14959,13012271,Fix DISTINCT with windowing when CBO is enabled/disabled,jcamacho,jcamacho,Major,Closed,Fixed,14/Oct/16 07:13,27/Feb/24 22:23,
Bug,HIVE-14924,13011186,MSCK REPAIR table with single threaded is throwing null pointer exception,pxiong,rkamoor,Major,Closed,Fixed,10/Oct/16 22:40,26/Jul/17 00:03,
Bug,HIVE-14873,13009033,Add UDF for extraction of 'day of week',jcamacho,jcamacho,Major,Closed,Fixed,01/Oct/16 06:44,27/Feb/24 22:24,
Bug,HIVE-14839,13007433,Improve the stability of TestSessionManagerMetrics,kuczoram,kuczoram,Minor,Resolved,Fixed,25/Sep/16 12:07,21/Jul/17 18:12,
Bug,HIVE-14829,13007177,metastore.sh fails due to classpath conflict with hive-service-rpc,spena,spena,Major,Resolved,Invalid,23/Sep/16 15:18,23/Sep/16 18:54,
Bug,HIVE-14819,13006933,FunctionInfo for permanent functions shows TEMPORARY FunctionType,jdere,jdere,Major,Closed,Fixed,22/Sep/16 19:16,26/Jul/17 03:30,
Bug,HIVE-14814,13006710,metastoreClient is used directly in Hive cause NPE,prasanth_j,dileep529,Major,Closed,Fixed,22/Sep/16 00:57,08/Dec/16 14:09,
Bug,HIVE-14798,13006197,MSCK REPAIR TABLE throws null pointer exception,,alunarbeach,Major,Resolved,Fixed,20/Sep/16 14:30,14/Apr/17 18:42,
Bug,HIVE-14792,13006065,"AvroSerde reads the remote schema-file at least once per mapper, per table reference.",aihuaxu,mithun,Major,Closed,Fixed,19/Sep/16 22:51,23/May/18 00:00,
Bug,HIVE-14779,13005512,make DbTxnManager.HeartbeaterThread a daemon,ekoifman,ekoifman,Minor,Closed,Fixed,16/Sep/16 18:18,08/Dec/16 14:10,
Bug,HIVE-14773,13005428,NPE aggregating column statistics for date column in partitioned table,pxiong,ndembla,Major,Closed,Fixed,16/Sep/16 12:51,26/Jul/17 03:30,
Bug,HIVE-14726,13003716,delete statement fails when spdo is on,ashutoshc,deepesh,Major,Closed,Fixed,08/Sep/16 23:15,27/Feb/24 22:23,
Bug,HIVE-14706,13002905,Lineage information not set properly,pxiong,svimal2106,Critical,Closed,Fixed,06/Sep/16 12:55,26/Jul/17 03:29,
Bug,HIVE-14698,13002442,Metastore: Datanucleus MSSQLServerAdapter generates incorrect syntax for OFFSET-FETCH clause,vgumashta,vgumashta,Major,Resolved,Won't Fix,02/Sep/16 18:56,06/Mar/17 22:36,
Bug,HIVE-14697,13002413,Can not access kerberized HS2 Web UI,ctang,ctang,Major,Closed,Fixed,02/Sep/16 16:54,03/May/17 00:08,
Bug,HIVE-14690,13002188,"Query fail when hive.exec.parallel=true, with conflicting session dir",daijy,daijy,Major,Closed,Fixed,01/Sep/16 22:39,26/Jul/17 03:30,
Bug,HIVE-14686,13001954,"Get unexpected command type when execute query ""CREATE TABLE IF NOT EXISTS ... AS""",fanyunbojerry,fanyunbojerry,Major,Resolved,Fixed,01/Sep/16 09:33,21/Jul/17 18:12,
Bug,HIVE-14678,13001688,Hive-on-MR deprecation warning  is not diplayed when engine is set to capital letter 'MR',sershe,mannem,Trivial,Closed,Fixed,31/Aug/16 14:47,22/May/18 23:58,
Bug,HIVE-14674,13001521, Incorrect syntax near the keyword 'with' using MS SQL Server,ekoifman,ekoifman,Critical,Closed,Fixed,31/Aug/16 00:29,08/Dec/16 14:10,
Bug,HIVE-14652,13000247,incorrect results for not in on partition columns,sershe,spragues,Blocker,Closed,Fixed,26/Aug/16 01:33,27/Feb/24 22:23,
Bug,HIVE-14620,12999755,metrics errors because of conflicts with hadoops older metrics jar,thejas,thejas,Major,Resolved,Invalid,24/Aug/16 19:05,24/Aug/16 19:43,
Bug,HIVE-14619,12999754,CASE folding can produce wrong expression,jcamacho,jcamacho,Critical,Closed,Fixed,24/Aug/16 19:05,27/Feb/24 22:12,
Bug,HIVE-14617,12999723,NPE in UDF MapValues() if input is null,xuefuz,xuefuz,Major,Resolved,Fixed,24/Aug/16 16:30,21/Jul/17 18:12,
Bug,HIVE-14591,12998629,HS2 is shut down unexpectedly during the startup time,taoli-hwx,taoli-hwx,Major,Closed,Fixed,19/Aug/16 23:40,08/Dec/16 14:09,
Bug,HIVE-14566,12998083,LLAP IO reads timestamp wrongly,prasanth_j,prasanth_j,Critical,Closed,Fixed,18/Aug/16 01:35,08/Dec/16 14:10,
Bug,HIVE-14564,12998068,Column Pruning generates out of order columns in SelectOperator which cause ArrayIndexOutOfBoundsException.,zxu,zxu,Critical,Closed,Fixed,18/Aug/16 00:11,16/Jun/20 06:59,
Bug,HIVE-14563,12998064,StatsOptimizer treats NULL in a wrong way,pxiong,pxiong,Major,Closed,Fixed,17/Aug/16 23:49,08/Dec/16 14:10,
Bug,HIVE-14557,12997908,Nullpointer When both SkewJoin  and Mapjoin Enabled,lirui,nemon,Major,Closed,Fixed,17/Aug/16 13:26,17/Nov/22 08:54,
Bug,HIVE-14530,12996873,Union All query returns incorrect results,jcamacho,liwenhe,Major,Closed,Fixed,12/Aug/16 08:17,27/Feb/24 22:24,
Bug,HIVE-14529,12996871,Union All query returns incorrect results.,,liwenhe,Major,Resolved,Duplicate,12/Aug/16 08:17,26/Jul/17 15:15,
Bug,HIVE-14483,12995965, java.lang.ArrayIndexOutOfBoundsException org.apache.orc.impl.TreeReaderFactory$BytesColumnVectorUtil.commonReadByteArrays,Spring,Spring,Critical,Closed,Fixed,09/Aug/16 14:22,24/Jun/20 00:28,
Bug,HIVE-14481,12995846,Remove the comments from the query,ryu_kobayashi,ryu_kobayashi,Major,Resolved,Duplicate,09/Aug/16 05:34,05/Aug/24 01:20,
Bug,HIVE-14463,12995571,hcatalog server extensions test cases getting stuck,hsubramaniyan,prongs,Major,Resolved,Fixed,08/Aug/16 08:21,01/Oct/19 22:07,
Bug,HIVE-14424,12994822,Address CLIRestoreTest failure,prongs,prongs,Major,Closed,Fixed,04/Aug/16 08:25,08/Dec/16 14:15,
Bug,HIVE-14416,12994704,NPE trying to move results of a subselect into an RDBMS using HPL/SQL,dmtolpeko,cartershanklin,Major,Resolved,Not A Problem,03/Aug/16 21:08,11/Sep/17 10:24,
Bug,HIVE-14402,12994356,Vectorization: Fix Mapjoin overflow deserialization ,gopalv,gopalv,Major,Closed,Fixed,02/Aug/16 18:17,08/Dec/16 14:15,
Bug,HIVE-14397,12993880,Queries ran after reopening of tez session launches additional sessions,prasanth_j,taksaito,Critical,Closed,Fixed,01/Aug/16 07:57,08/Dec/16 14:15,
Bug,HIVE-14394,12993813,Reduce excessive INFO level logging,sushanth,sushanth,Major,Closed,Fixed,31/Jul/16 19:10,08/Dec/16 14:15,
Bug,HIVE-14393,12993767,Tuple in list feature fails if there's only 1 tuple in the list,pxiong,cartershanklin,Major,Closed,Fixed,31/Jul/16 00:41,08/Dec/16 14:16,
Bug,HIVE-14381,12993465,Handle null value in WindowingTableFunction.WindowingIterator.next(),wzheng,wzheng,Major,Closed,Fixed,29/Jul/16 06:22,27/Feb/24 22:24,
Bug,HIVE-14367,12993124,Estimated size for constant nulls is 0,ashutoshc,ashutoshc,Major,Closed,Fixed,28/Jul/16 02:20,27/Feb/24 22:24,
Bug,HIVE-14355,12992860,Schema evolution for ORC in llap is broken for int to string conversion,prasanth_j,prasanth_j,Critical,Closed,Fixed,27/Jul/16 09:03,08/Dec/16 14:16,
Bug,HIVE-14339,12992654,Fix UT failure for acid_globallimit.q,wzheng,wzheng,Major,Closed,Fixed,26/Jul/16 17:21,08/Dec/16 14:15,
Bug,HIVE-14338,12992652,Delete/Alter table calls failing with HiveAccessControlException,pxiong,pxiong,Major,Closed,Fixed,26/Jul/16 17:19,08/Dec/16 14:15,
Bug,HIVE-14333,12992455,ORC schema evolution from float to double changes precision and breaks filters,prasanth_j,prasanth_j,Critical,Closed,Fixed,26/Jul/16 01:29,08/Dec/16 14:16,
Bug,HIVE-14330,12992420,fix LockHandle TxnHandler.acquireLock(String key) retry logic,ekoifman,ekoifman,Critical,Closed,Fixed,25/Jul/16 22:25,08/Dec/16 14:16,
Bug,HIVE-14326,12992265,Merging outer joins without conditions can lead to wrong results,jcamacho,jcamacho,Critical,Closed,Fixed,25/Jul/16 13:04,27/Feb/24 22:24,
Bug,HIVE-14324,12992187,ORC PPD for floats is broken,prasanth_j,prasanth_j,Critical,Closed,Fixed,25/Jul/16 08:23,08/Dec/16 14:15,
Bug,HIVE-14322,12992074,Postgres db issues after Datanucleus 4.x upgrade,sershe,thejas,Major,Closed,Fixed,24/Jul/16 06:42,01/Jun/17 04:40,
Bug,HIVE-14310,12991643,ORC schema evolution should not completely disable PPD,prasanth_j,prasanth_j,Critical,Closed,Fixed,21/Jul/16 22:52,08/Dec/16 14:15,
Bug,HIVE-14308,12991511,While using column stats estimated data size may become 0,jcamacho,ashutoshc,Major,Closed,Fixed,21/Jul/16 15:47,27/Feb/24 22:24,
Bug,HIVE-14307,12991429,Account for top operator network cost to choose side table in MapJoin conversion,jcamacho,jcamacho,Major,Resolved,Won't Fix,21/Jul/16 12:41,27/Feb/24 22:13,
Bug,HIVE-14295,12991089,Some metastore event listeners always initialize deleteData as false,niklaus.xiao,niklaus.xiao,Minor,Resolved,Fixed,20/Jul/16 11:43,21/Jul/17 17:55,
Bug,HIVE-14294,12990998,HiveSchemaConverter for Parquet doesn't translate TINYINT and SMALLINT into proper Parquet types,gszadovszky,lian cheng,Major,Resolved,Fixed,20/Jul/16 04:28,21/Jul/17 17:55,
Bug,HIVE-14293,12990958,PerfLogger.openScopes should be transient,daijy,daijy,Major,Closed,Fixed,19/Jul/16 23:56,08/Dec/16 14:16,
Bug,HIVE-14292,12990956,ACID table creation fails on mysql with MySQLIntegrityConstraintViolationException,ekoifman,deepesh,Major,Closed,Fixed,19/Jul/16 23:54,08/Dec/16 14:15,
Bug,HIVE-14274,12990579,"When columns are added to structs in a Hive table, HCatLoader breaks.",mithun,mithun,Major,Resolved,Duplicate,18/Jul/16 22:17,15/Dec/17 21:14,
Bug,HIVE-14258,12990010,Reduce task timed out because CommonJoinOperator.genUniqueJoinObject took too long to finish without reporting progress,zxu,zxu,Major,Resolved,Fixed,16/Jul/16 05:06,21/Jul/16 08:51,
Bug,HIVE-14254,12989945,"Correct the hive version by changing ""svn"" to ""git""",taoli-hwx,taoli-hwx,Minor,Resolved,Fixed,15/Jul/16 21:05,21/Jul/17 17:55,
Bug,HIVE-14244,12989626,bucketmap right outer join query throws ArrayIndexOutOfBoundsException,zhiyuany,jvaria,Major,Closed,Fixed,14/Jul/16 23:54,08/Dec/16 14:27,
Bug,HIVE-14236,12989344,CTAS with UNION ALL puts the wrong stats in Tez,pxiong,pxiong,Major,Closed,Fixed,14/Jul/16 04:42,08/Dec/16 14:27,
Bug,HIVE-14234,12989301,TestHiveMetaStorePartitionSpecs does not drop database created in this test causes other test failure,niklaus.xiao,niklaus.xiao,Minor,Resolved,Fixed,14/Jul/16 00:59,01/Oct/19 22:07,
Bug,HIVE-14210,12988484,ExecDriver should call jobclient.close() to trigger cleanup,tfriedr,tfriedr,Major,Closed,Fixed,11/Jul/16 23:58,17/Mar/17 19:53,
Bug,HIVE-14197,12987872,LLAP service driver precondition failure should include the values,prasanth_j,prasanth_j,Major,Closed,Fixed,08/Jul/16 17:45,08/Dec/16 14:27,
Bug,HIVE-14192,12987647,False positive error due to thrift,ekoifman,ekoifman,Major,Closed,Fixed,08/Jul/16 00:30,08/Dec/16 14:27,
Bug,HIVE-14184,12987455,Adding test for limit pushdown in presence of grouping sets,jcamacho,jcamacho,Major,Closed,Fixed,07/Jul/16 11:29,27/Feb/24 22:13,
Bug,HIVE-14178,12987345,Hive::needsToCopy should reuse FileUtils::equalsFileSystem,gopalv,gopalv,Major,Closed,Fixed,07/Jul/16 00:13,17/Mar/17 19:12,
Bug,HIVE-14176,12987316,CBO nesting windowing function within each other when merging Project operators,jcamacho,jcamacho,Major,Closed,Fixed,06/Jul/16 22:45,27/Feb/24 22:23,
Bug,HIVE-14175,12987305,Fix creating buckets without scheme information,poeppt,poeppt,Major,Closed,Fixed,06/Jul/16 22:04,08/Dec/16 14:27,
Bug,HIVE-14174,12987304,Fix creating buckets without scheme information,poeppt,poeppt,Major,Resolved,Duplicate,06/Jul/16 22:04,06/Jul/16 22:09,
Bug,HIVE-14164,12986958,JDBC: Add retry in JDBC driver when reading config values from ZK,vgumashta,vgumashta,Major,Resolved,Duplicate,05/Jul/16 21:33,13/Jul/16 21:00,
Bug,HIVE-14153,12986354,Beeline: beeline history doesn't work on Hive2,vgumashta,vgumashta,Major,Closed,Fixed,01/Jul/16 23:51,08/Dec/16 14:27,
Bug,HIVE-14150,12986335,Hive does not compile against Hadoop-2.9.0-SNAPSHOT,aajisaka,sseth,Critical,Resolved,Won't Fix,01/Jul/16 21:29,23/Aug/21 16:29,
Bug,HIVE-14149,12986332,Joda Time causes an AmazonS3Exception on Hadoop3.0.0,ayousufi,ayousufi,Major,Closed,Fixed,01/Jul/16 21:24,26/Jul/17 03:30,
Bug,HIVE-14144,12986075,"Permanent functions are showing up in show functions, but describe says it doesn't exist",prongs,prongs,Major,Closed,Fixed,01/Jul/16 07:20,08/Dec/16 14:27,
Bug,HIVE-14141,12985899,Fix for HIVE-14062 breaks indirect urls in beeline,vihangk1,vihangk1,Minor,Resolved,Fixed,30/Jun/16 21:45,21/Jul/17 17:55,
Bug,HIVE-14133,12985259,Don't fail config validation for removed configs,ashutoshc,ashutoshc,Major,Resolved,Duplicate,29/Jun/16 22:50,07/Jul/16 22:36,
Bug,HIVE-14132,12985258,Don't fail config validation for removed configs,ashutoshc,ashutoshc,Major,Closed,Fixed,29/Jun/16 22:48,27/Nov/20 12:07,
Bug,HIVE-14126,12985086,"With ranger enabled, partitioned columns is returned first when you execute select star",pxiong,pxiong,Major,Resolved,Fixed,29/Jun/16 17:59,21/Jul/17 17:55,
Bug,HIVE-14122,12984795,VectorMapOperator: Missing update to AbstractMapOperator::numRows,gopalv,gopalv,Critical,Closed,Fixed,29/Jun/16 07:50,08/Dec/16 14:27,
Bug,HIVE-14121,12984791,"Error occurs when it use the Tez, MapJoin and Vectorization.",,ryu_kobayashi,Critical,Resolved,Won't Fix,29/Jun/16 06:57,27/Feb/24 22:23,
Bug,HIVE-14115,12984253,Custom FetchFormatter is not supported,ryu_kobayashi,ryu_kobayashi,Minor,Resolved,Fixed,28/Jun/16 05:52,21/Jul/17 17:55,
Bug,HIVE-14098,12983424,"Logging task properties, and environment variables might contain passwords",pvary,pvary,Major,Closed,Fixed,27/Jun/16 09:01,08/Dec/16 14:38,
