Bug ID,Version,File,Priority
HIVE-11375,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNotNull.java,Major
HIVE-11375,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNull.java,Major
HIVE-11375,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPOr.java,Major
HIVE-11312,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,Blocker
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java,Major
HIVE-11303,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/JoinUtil.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/KeyValuesAdapter.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/KeyValuesFromKeyValue.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/KeyValuesFromKeyValues.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordSource.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapJoinOperator.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinCommonOperator.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConvertJoinMapJoin.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ReduceSinkMapJoinProc.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezProcContext.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWork.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/CommonMergeJoinDesc.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/ExprNodeDescUtils.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/MapJoinDesc.java,Major
HIVE-11303,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/ReduceWork.java,Major
HIVE-11293,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java,Minor
HIVE-11293,2.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,Minor
HIVE-11284,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinProjectTransposeRule.java,Major
HIVE-11284,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Major
HIVE-11258,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-11255,2.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java,Major
HIVE-11255,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-11230,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,Minor
HIVE-11229,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/MetaStorePartitionHelper.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/MutatorCoordinator.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/MutatorCoordinatorBuilder.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/PartitionHelper.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/WarehousePartitionHelper.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/worker/TestMetaStorePartitionHelper.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/worker/TestMutatorCoordinator.java,Major
HIVE-11229,2.0.0,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/worker/TestWarehousePartitionHelper.java,Major
HIVE-11228,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/MutatorClient.java,Major
HIVE-11228,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/Lock.java,Major
HIVE-11228,2.0.0,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/client/lock/TestLock.java,Major
HIVE-11221,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,Major
HIVE-11215,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinRowBytesContainer.java,Minor
HIVE-11198,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/LoadSemanticAnalyzer.java,Major
HIVE-11194,2.0.0,common/src/java/org/apache/hadoop/hive/common/FileUtils.java,Major
HIVE-11194,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-11157,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,Major
HIVE-11135,2.0.0,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java,Major
HIVE-11122,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java,Major
HIVE-11122,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Major
HIVE-11120,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java,Major
HIVE-11120,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/HiveFileFormatUtils.java,Major
HIVE-11120,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/SequenceFileInputFormatChecker.java,Major
HIVE-11120,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,Major
HIVE-11120,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/LoadSemanticAnalyzer.java,Major
HIVE-11118,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java,Major
HIVE-11118,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/FileFormatException.java,Major
HIVE-11118,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java,Major
HIVE-11118,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/LoadSemanticAnalyzer.java,Major
HIVE-11102,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java,Major
HIVE-11051,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java,Critical
HIVE-11051,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinBytesTableContainer.java,Critical
HIVE-11043,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,Major
HIVE-11043,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Major
HIVE-11043,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,Major
HIVE-11043,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Major
HIVE-11043,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,Major
HIVE-11043,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Major
HIVE-11035,2.0.0,serde/src/java/org/apache/hadoop/hive/serde2/ColumnProjectionUtils.java,Major
HIVE-11031,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/OrcFileMergeOperator.java,Critical
HIVE-11031,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ColumnStatisticsImpl.java,Critical
HIVE-11031,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileKeyWrapper.java,Critical
HIVE-11031,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileStripeMergeRecordReader.java,Critical
HIVE-11023,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,Critical
HIVE-10996,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/ColumnInfo.java,Critical
HIVE-10996,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcCtx.java,Critical
HIVE-10996,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcFactory.java,Critical
HIVE-10974,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java,Major
HIVE-10972,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DummyTxnManager.java,Major
HIVE-10972,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveLockObject.java,Major
HIVE-10972,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/ZooKeeperHiveLockManager.java,Major
HIVE-10972,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDummyTxnManager.java,Major
HIVE-10707,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Trivial
HIVE-10651,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Minor
HIVE-10651,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,Minor
HIVE-10233,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-10233,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HashTableLoader.java,Major
HIVE-10233,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/MemoryDecider.java,Major
HIVE-10233,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java,Major
HIVE-10233,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/AbstractOperatorDesc.java,Major
HIVE-10233,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/OperatorDesc.java,Major
HIVE-9499,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,Major
HIVE-9499,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,Major
HIVE-9499,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ColumnStatisticsImpl.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcOutputFormat.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcUtils.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TypeDescription.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/Writer.java,Major
HIVE-4243,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestColumnStatistics.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRawRecordMerger.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcWideTable.java,Major
HIVE-4243,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestTypeDescription.java,Major
HIVE-1863,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestActivePassiveHA.java,Major
HIVE-1863,2.0.0,itests/util/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,Major
HIVE-1863,2.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,Major
HIVE-1863,2.0.0,jdbc/src/java/org/apache/hive/jdbc/Utils.java,Major
HIVE-1863,2.0.0,jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java,Major
HIVE-1863,2.0.0,llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java,Major
HIVE-1863,2.0.0,service/src/java/org/apache/hive/service/server/HS2ActivePassiveHARegistry.java,Major
HIVE-1863,2.0.0,service/src/java/org/apache/hive/service/server/HS2ActivePassiveHARegistryClient.java,Major
HIVE-1863,2.0.0,service/src/java/org/apache/hive/service/servlet/HS2LeadershipStatus.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolSession.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/WorkloadManager.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/HookRunner.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/QueryLifeTimeHookRunner.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/hooks/HookUtils.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/hooks/HooksLoader.java,Major
HIVE-1863,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/hooks/TestQueryHooks.java,Major
HIVE-1863,2.0.0,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,Major
HIVE-1863,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersMoveWorkloadManager.java,Major
HIVE-1863,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/wm/WmContext.java,Major
HIVE-1863,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/wm/TestTrigger.java,Major
HIVE-1863,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,Major
HIVE-1863,2.0.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreFsImpl.java,Major
HIVE-16554,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/HouseKeeperServiceBase.java,Major
HIVE-16107,2.1.1,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java,Major
HIVE-16107,2.1.1,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,Major
HIVE-15090,2.2.0,shims/common/src/main/java/org/apache/hadoop/hive/thrift/TokenStoreDelegationTokenSecretManager.java,Major
HIVE-14820,2.0.1,spark-client/src/main/java/org/apache/hive/spark/client/rpc/RpcConfiguration.java,Major
HIVE-14820,2.0.1,spark-client/src/test/java/org/apache/hive/spark/client/rpc/TestRpc.java,Major
HIVE-14805,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-14805,2.0.1,ql/src/test/org/apache/hadoop/hive/ql/plan/TestViewEntity.java,Major
HIVE-14566,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java,Critical
HIVE-14566,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java,Critical
HIVE-14566,2.2.0,orc/src/java/org/apache/orc/impl/TreeReaderFactory.java,Critical
HIVE-14566,2.2.0,orc/src/test/org/apache/orc/TestOrcTimezone3.java,Critical
HIVE-14566,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java,Critical
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java,Major
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/ObjectCacheFactory.java,Major
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,Major
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,Major
HIVE-14433,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,Major
HIVE-14074,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,Major
HIVE-14032,2.0.1,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-13987,2.0.1,beeline/src/java/org/apache/hive/beeline/BeeLine.java,Minor
HIVE-13904,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/QBSubQuery.java,Major
HIVE-13883,2.0.1,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/SecureProxySupport.java,Minor
HIVE-13621,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java,Major
HIVE-13621,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,Major
HIVE-13621,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,Major
HIVE-13494,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-13494,2.1.0,common/src/java/org/apache/hive/common/util/FixedSizedObjectPool.java,Major
HIVE-13494,2.1.0,llap-common/src/java/org/apache/hadoop/hive/llap/metrics/LlapMetricsSystem.java,Major
HIVE-13494,2.1.0,llap-common/src/java/org/apache/hadoop/hive/llap/metrics/MetricsUtils.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/EncodedDataConsumer.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheInfo.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheMetrics.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonExecutorInfo.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonExecutorMetrics.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonIOInfo.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonIOMetrics.java,Major
HIVE-13494,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonQueueMetrics.java,Major
HIVE-13494,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java,Major
HIVE-13494,2.1.0,storage-api/src/java/org/apache/hadoop/hive/common/Pool.java,Major
HIVE-13264,2.0.1,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdc.java,Major
HIVE-13264,2.0.1,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,Major
HIVE-22207,3.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,Major
HIVE-22165,2.3.2,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,Major
HIVE-22054,3.1.1,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/Warehouse.java,Major
HIVE-22054,3.1.1,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-21009,2.3.2,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-21009,2.3.2,service/src/java/org/apache/hive/service/auth/LdapAuthenticationProviderImpl.java,Major
HIVE-21009,2.3.2,service/src/test/org/apache/hive/service/auth/TestLdapAuthenticationProviderImpl.java,Major
HIVE-19860,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ObjectInspectorFactory.java,Major
HIVE-17829,2.1.0,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseLazyObjectFactory.java,Critical
HIVE-17829,2.1.0,hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHBaseSerDe.java,Critical
HIVE-17664,2.3.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,Major
HIVE-17664,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/Context.java,Major
HIVE-17664,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java,Major
HIVE-17664,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,Major
HIVE-17664,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-17664,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,Major
HIVE-17659,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java,Major
HIVE-17659,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStoreNoDoAs.java,Major
HIVE-17659,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdc.java,Major
HIVE-17659,2.2.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-17659,2.2.0,shims/common/src/main/java/org/apache/hadoop/hive/thrift/DBTokenStore.java,Major
HIVE-17429,2.3.2,jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java,Major
HIVE-16421,2.1.0,common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Connection.java,Major
HIVE-16421,2.1.0,common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Op.java,Major
HIVE-16421,2.1.0,common/src/java/org/apache/hadoop/hive/common/jsonexplain/tez/Vertex.java,Major
HIVE-16287,2.1.0,hcatalog/core/src/test/java/org/apache/hive/hcatalog/cli/TestPermsGrp.java,Minor
HIVE-16287,2.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestReplChangeManager.java,Minor
HIVE-16287,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java,Minor
HIVE-16287,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Minor
HIVE-16287,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/Warehouse.java,Minor
HIVE-16287,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,Minor
HIVE-16287,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Minor
HIVE-16287,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TaskCompiler.java,Minor
HIVE-16287,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestHive.java,Minor
HIVE-16274,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-16274,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,Major
HIVE-16274,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,Major
HIVE-16274,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,Major
HIVE-16163,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzerFactory.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableDesc.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/plan/HiveOperation.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java,Major
HIVE-15995,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java,Major
HIVE-15903,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,Major
HIVE-15903,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java,Major
HIVE-15903,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/ProcessAnalyzeTable.java,Major
HIVE-15903,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-15902,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,Major
HIVE-15902,2.1.0,vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java,Major
HIVE-15646,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,Major
HIVE-15646,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-15646,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/session/LineageState.java,Major
HIVE-15552,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,Critical
HIVE-15552,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/PrimitiveObjectInspectorUtils.java,Critical
HIVE-15552,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/typeinfo/TypeInfoUtils.java,Critical
